"","X1","repeat_id","expt","analysis_type","true_base","b_base_lower","b_base_med","b_base_upper","b_base_error","true_sex","b_sex_p_value","b_sex_lower","b_sex_med","b_sex_upper","b_sex_error","true_cond","b_cond_p_value","b_cond_lower","b_cond_med","b_cond_upper","b_cond_error","true_sex_cond","b_sex_cond_p_value","b_sex_cond_lower","b_sex_cond_med","b_sex_cond_upper","b_sex_cond_error","pp_true","pb_true"
"1695",15,3,15,"bglmm",0,0.448296715695882,0.520293584317782,0.589758752224073,0.035762025366204,0,NA,-0.076099466218057,0.024431187204028,0.127168974228768,0.0511722035913235,0,NA,-0.146262274753117,-0.0460109826707317,0.0608236297088397,0.0519327914742219,1,NA,0.0826331567296548,0.226163119836017,0.364632451808888,0.0709016803529039,0,0
"1696",16,3,16,"bglmm",0,0.41481481514135,0.478127610973438,0.544481859082809,0.0318567209706048,0,NA,-0.0964994266826914,-0.00554115966005524,0.0814569133915125,0.0454782334075522,0,NA,-0.0712321737165564,0.0219563314570001,0.113363926625256,0.0456925832546827,1,NA,0.0877026082440807,0.224276039941984,0.355955436784943,0.0647505620829568,0,0
"1697",17,3,17,"bglmm",0,0.325120169514748,0.388502314040837,0.451047579791671,0.0322576214670545,0,NA,0.00808989648845436,0.0938935853635157,0.183572789206509,0.0450879812539101,0,NA,0.0404710385618826,0.127439887069821,0.216651316431682,0.0451665255255323,1,NA,-0.0117521447792077,0.109828582621985,0.234561597639298,0.0639024780756569,0,0
"1698",18,3,18,"bglmm",0,0.493038323974851,0.562224246832644,0.625836874600915,0.0326011728715311,0,NA,-0.114293702212021,-0.0313348098008182,0.0599490254379138,0.0427559229558976,0,NA,-0.129044724680859,-0.0404215502757972,0.0596376218603644,0.0456495547236473,1,NA,0.122723533746928,0.263590787090254,0.382669673055298,0.0626119776506928,0,0
"1699",19,3,19,"bglmm",0,0.441374906047946,0.516420261109855,0.586769508727607,0.0371206205162039,0,NA,-0.123427682896944,-0.0268296530574052,0.0682693946440424,0.0488886000923837,0,NA,-0.115700704654418,-0.0153236517327765,0.0864116070190047,0.0510691083737417,1,NA,0.0758464584799866,0.215901351124413,0.354480910952549,0.0702537555605388,0,0
"1700",20,3,20,"bglmm",0,0.362556326729558,0.42347384409456,0.487031829309979,0.0296624419523279,0,NA,-0.0621974439828728,0.0271781810521386,0.117263346581538,0.0420976374564095,0,NA,0.00641063385560613,0.103127837355744,0.173177623265359,0.0434941736786032,1,NA,0.0261063075811414,0.135209000433826,0.26685923268746,0.0570157337220912,0,0
"1701",21,3,21,"bglmm",0,0.443920028586296,0.510164043417239,0.574397072851534,0.0333740082351677,0,NA,-0.0674581182837669,0.025159318837286,0.111110308435176,0.0477439370794243,0,NA,-0.123770994544097,-0.0388679549757703,0.0480186839315061,0.0459938173047901,1,NA,0.144018794013684,0.266570107240427,0.405673633429673,0.0628653101724735,0,0
"1702",22,3,22,"bglmm",0,0.41105472087775,0.480159826587257,0.548287048690349,0.0350653078855733,0,NA,-0.0401189719262921,0.051855909276041,0.154628196714719,0.0510028947916055,0,NA,-0.0690809859352536,0.0212354918606195,0.127971561382849,0.0508914797363702,1,NA,0.0111011618865966,0.153627010994998,0.291457265450921,0.0745665889212833,0,0
"1703",23,3,23,"bglmm",0,0.466933181085804,0.524806778492371,0.593786919126811,0.033629576420892,0,NA,-0.0733419858763915,0.0252661623508787,0.106001755023202,0.0490785742116217,0,NA,-0.116793649299478,-0.0042160854341558,0.0857522245286429,0.0558939564796562,1,NA,0.0938079526946194,0.185105998627598,0.332403066179537,0.0693559805284984,0,0
"1704",24,3,24,"bglmm",0,0.421897515600102,0.487132772806651,0.551118406099975,0.0333277092431281,0,NA,-0.15908059002621,-0.0586944968149175,0.0325787592772617,0.0463293568567297,0,NA,-0.0512982497586598,0.037798144053435,0.132956842558749,0.0477931140910428,1,NA,0.111838725136227,0.246302789605673,0.37907865473433,0.0667436391552965,0,0
"1705",25,3,25,"bglmm",0,0.519729461264461,0.576923191415934,0.633697319053423,0.0296925474001506,0,NA,-0.154204350799626,-0.0739665445875435,0.0125378568556913,0.0420249834656863,0,NA,-0.124309714050855,-0.0441174830639009,0.0404576043910857,0.0430408822901219,1,NA,0.119063280246384,0.240248146136414,0.351995891474399,0.0587062280871248,0,0
"1706",26,3,26,"bglmm",0,0.437498491169787,0.499089380510549,0.559758172395063,0.0318974175940792,0,NA,-0.0264295820298873,0.0665365975588923,0.151980422569971,0.0451838565324212,0,NA,-0.082578910574044,0.00649070590678468,0.0920780792607164,0.0449428358244607,1,NA,0.0380148481638143,0.160152438237929,0.287223964449787,0.0644115316306041,0,0
"1707",27,3,27,"bglmm",0,0.436344085989736,0.504455957626241,0.563055569181035,0.0322103351913154,0,NA,-0.0988971945437404,-0.0110717963480459,0.0828519368548946,0.0444228227986536,0,NA,-0.0873150301260082,0.00447129667442681,0.0936275854170027,0.0450762545778669,1,NA,0.123293355610142,0.249571526595549,0.374478963502387,0.0621453934513386,0,0
"1708",28,3,28,"bglmm",0,0.423679341527618,0.488589412815672,0.556070954572027,0.0333051898824302,0,NA,-0.0930844406922175,0.00102353877419563,0.0959478739036112,0.0472534758892791,0,NA,-0.0655183008590833,0.0314164333455772,0.123564528951515,0.0477687807262326,1,NA,0.105216069021677,0.234852850475237,0.368373939252212,0.0654100986647093,0,0
"1709",29,3,29,"bglmm",0,0.459287907355073,0.522681900401545,0.58902578314535,0.0332487790849093,0,NA,-0.0829934049006992,0.00902815969624117,0.0991990932327119,0.0475698671942051,0,NA,-0.113121203898782,-0.0181463071434169,0.074424258990443,0.0474301788150054,1,NA,0.021124819581559,0.154026105181867,0.281891759770914,0.06808123111251,0,0
"1710",30,3,30,"bglmm",0,0.50672441766288,0.569435736496917,0.637061361073333,0.0332476816379815,0,NA,-0.191006929443511,-0.0954791490052876,-0.00580367676811078,0.0487283267219143,0,NA,-0.151556122006338,-0.0444128115881373,0.0502950186544452,0.0502360331557472,1,NA,0.175632008328926,0.312121061625634,0.455213677775329,0.069330441747955,0,0
"1711",31,3,31,"bglmm",0,0.460916125999783,0.524154459610953,0.585419105650598,0.0329518458373892,0,NA,-0.153026521455144,-0.0620848408131507,0.0292303016483602,0.0467446175633825,0,NA,-0.109736020431775,-0.0165719006358112,0.0679564007904191,0.0462715389720462,1,NA,0.141782571446416,0.267958980634319,0.401919709604993,0.0657605621880438,0,0
"1712",32,3,32,"bglmm",0,0.404987252702027,0.454682074498727,0.537593989422475,0.0383670631231598,0,NA,-0.0384890523347526,0.0801302274635527,0.175111258896006,0.0610141504477718,0,NA,-0.0943089137313572,0.0509829531239968,0.146000879856767,0.0696212654798581,1,NA,0.0134989582242821,0.155533709699964,0.322584011258793,0.0821632075892928,0,0
"1713",33,3,33,"bglmm",0,0.443671072169034,0.5158807944467,0.586614667658881,0.0377596725050619,0,NA,-0.0766407583518492,0.0219544177049286,0.115038121193368,0.0510522328567345,0,NA,-0.083726662406475,0.0105521729804508,0.10469204290091,0.0495806098192176,1,NA,0.0554730047309696,0.195774189679758,0.324061958853738,0.0695519480509238,0,0
"1714",34,3,34,"bglmm",0,0.412312209266475,0.476966144879941,0.544267708322348,0.0330185058334981,0,NA,-0.0677434107014619,0.0273568205990769,0.119036613187323,0.0475012717804335,0,NA,-0.0531607048151537,0.0374658837063437,0.125276862295344,0.0462249115017212,1,NA,0.0294239203056385,0.161823743964979,0.29271249814212,0.0675304412766376,0,0
"1715",35,3,35,"bglmm",0,0.420189051504074,0.479894190414939,0.540186959375427,0.0294384581493658,0,NA,-0.0257443535115385,0.0559103159987908,0.134199250113561,0.0409892370469705,0,NA,-0.0720059758975884,0.00779424703737991,0.0907860563769916,0.0415345890020372,1,NA,0.112242498345323,0.224148791944704,0.338173771865142,0.0591255495833658,0,0
"1716",36,3,36,"bglmm",0,0.449325944495342,0.484613850810916,0.550557950342451,0.0291825658844952,0,NA,-0.13035511999975,0.019550813098756,0.069242336648828,0.0535571553715688,0,NA,-0.0457788419678254,0.0499230702993496,0.115632842746747,0.0407506123202973,1,NA,0.112181973180494,0.17698333780711,0.338146037032555,0.0633253467212068,0,0
"1717",37,3,37,"bglmm",0,0.459869953111445,0.524561577886177,0.575319330481624,0.0307752422706863,0,NA,-0.0716513015002678,0.00691050986426247,0.0874777013248254,0.0412071290032435,0,NA,-0.0545631235279425,0.0122577765838395,0.109054031950347,0.0474304406340313,1,NA,0.101213063140359,0.234866636697318,0.34986314286898,0.067493291457408,0,0
"1718",38,3,38,"bglmm",0,0.434283925321553,0.503312130982194,0.573661110010459,0.0367977517571664,0,NA,-0.107246636955373,-0.012877732766655,0.0903912976633491,0.0500606699073159,0,NA,-0.102238148747747,-0.00518810412883498,0.0946381035891056,0.0504392589487341,1,NA,0.0868552353666388,0.228523334466146,0.368055241427046,0.070707085607971,0,0
"1719",39,3,39,"bglmm",0,0.558100229573853,0.616369464164975,0.675328156868193,0.0293790325382308,0,NA,-0.238801835667157,-0.154696773366908,-0.0719293758197426,0.0417092456515875,0,NA,-0.243807530452846,-0.161771342511001,-0.0792499338826908,0.042272104747089,1,NA,0.31404262114962,0.424881137251147,0.535515914596483,0.0582245001899393,0,0
"1720",40,3,40,"bglmm",0,0.404493449485851,0.471125594389198,0.536951520427071,0.0333946883198648,0,NA,-0.0804013735957005,0.017038103479928,0.111300714605883,0.0479202418701397,0,NA,-0.00575651999243611,0.0940417801496153,0.187291809631938,0.0480859181043928,1,NA,-0.00205299939052029,0.126224728650314,0.266185447253286,0.0683404837738637,0,0
"1721",41,3,41,"bglmm",0,0.482185683795559,0.55061864618854,0.624607307353063,0.0355204975182683,0,NA,-0.148466710420069,-0.0468495736711652,0.0552874234949303,0.0511696659051407,0,NA,-0.160777847663926,-0.0617797404409224,0.0394331982078437,0.0503722816152106,1,NA,0.172129821871311,0.319124537043419,0.460932074508943,0.0742621082551807,0,0
"1722",42,3,42,"bglmm",0,0.390828110028695,0.45500335384755,0.5341148729025,0.0374236250448532,0,NA,-0.0624105169754435,0.0521480869545926,0.145990492676775,0.0551216357742428,0,NA,-0.0562953319772496,0.0639150756293456,0.155545164862415,0.0568080105528717,1,NA,0.00814698094782704,0.151922187658673,0.321544901847839,0.0797025251995168,0,0
"1723",43,3,43,"bglmm",0,0.458015396611869,0.523179338023755,0.590463710321881,0.0335283644769405,0,NA,-0.126969958137317,-0.0352110097406125,0.0518540997495167,0.0490791639821367,0,NA,-0.149384448432712,-0.0596889300578178,0.0252731410420063,0.047430938064554,1,NA,0.163001904513578,0.291975884129792,0.42265218301321,0.0673592812290243,0,0
"1724",44,3,44,"bglmm",0,0.439699617483168,0.494188762502526,0.544648434003624,0.0269142154288405,0,NA,-0.0818256398999367,-0.00549059806925962,0.0738917580228164,0.0397283084607284,0,NA,-0.124133297816501,-0.0488981059519218,0.0329359230539293,0.0391386438027587,1,NA,0.218818966297789,0.328438718603619,0.440160336937848,0.0560391069109391,0,0
"1725",45,3,45,"bglmm",0,0.447368860659065,0.511502207745323,0.570431834496201,0.0320333529148031,0,NA,-0.113598482692321,-0.0325367240109078,0.0664801100505991,0.0490479212195471,0,NA,-0.0652156973534951,0.0262700299530834,0.113772019251165,0.045588871760685,1,NA,0.0496158978756331,0.18757295565675,0.313105883259306,0.0712550387030986,0,0
"1726",46,3,46,"bglmm",0,0.416646827998336,0.475790172988778,0.546040116367162,0.0339104104725265,0,NA,-0.0862044236925814,0.00254204555169674,0.0926812240619537,0.0449507633990698,0,NA,-0.0523765254229045,0.0480184063014577,0.132685562806694,0.0507563666300116,1,NA,0.071500233584967,0.185323163322528,0.318679548785363,0.0636227448202295,0,0
"1727",47,3,47,"bglmm",0,0.404128832256806,0.471605928633672,0.540880878152418,0.0349752927186325,0,NA,-0.0941950080246208,0.00671881569479767,0.0995367399690867,0.0499136491679562,0,NA,-0.0853132177197774,0.0151725198522747,0.110442153101448,0.0498435003033802,1,NA,0.0978238011992314,0.237281017168676,0.378312174684073,0.070883076573815,0,0
"1728",48,3,48,"bglmm",0,0.435263739013201,0.498437248631726,0.556942167241696,0.0297643229011428,0,NA,-0.0676573206538263,0.0155124197331923,0.107372628969212,0.0460630140058979,0,NA,-0.0422181095029142,0.0431390266035801,0.122856524617608,0.0413700379652444,1,NA,0.0577225474649397,0.175883094333076,0.299866380736826,0.0613996364033828,0,0
"1729",49,3,49,"bglmm",0,0.433735069318316,0.494379676825442,0.551801898035019,0.0289333969775602,0,NA,-0.0125088921819811,0.0668333161613774,0.148026224693093,0.0422877201243616,0,NA,-0.0990675156225665,-0.0234178329351558,0.0566310168205139,0.0420503534709673,1,NA,0.101317065141432,0.222955420733795,0.33386451011482,0.0598003829491526,0,0
"1730",50,3,50,"bglmm",0,0.453409607410816,0.520691175942403,0.589038845671124,0.0348045941215314,0,NA,-0.133482770984026,-0.0328829190126498,0.0597447015697575,0.0489296196409481,0,NA,-0.116853900137181,-0.0247665430166405,0.0737000351325404,0.0493391184789697,1,NA,0.119447746118603,0.248426988561823,0.38059543169956,0.0668315836493195,0,0
"1731",51,3,51,"bglmm",0,0.395383276900171,0.470791633470427,0.546406150061403,0.0377907097291632,0,NA,-0.0251232518341169,0.081111407934401,0.178478406185282,0.0557304828280529,0,NA,-0.0752039033438406,0.0260350489591821,0.129887959430603,0.0517395953183548,1,NA,-0.012653058809118,0.135287446861894,0.296340367019433,0.0776645558469356,0,0
"1732",52,3,52,"bglmm",0,0.35149083183822,0.422038732849174,0.489121512820802,0.0346613938860902,0,NA,-0.028572494943275,0.0602933552474862,0.157034334866008,0.0484324260442453,0,NA,0.00992529756440196,0.106311057670709,0.201385587698572,0.0486381482254204,1,NA,0.000261035989872063,0.136965991407394,0.263929181314241,0.0694127532779014,0,0
"1733",53,3,53,"bglmm",0,0.423868221099329,0.488308176151445,0.553440143717318,0.0315417243314618,0,NA,-0.101502116544033,0.0113382086833698,0.103998608761069,0.0490748293133796,0,NA,-0.0721179391063741,0.0231416806061173,0.111632751463375,0.0459878077367817,1,NA,0.00931286571767719,0.136239739522825,0.269609705153994,0.065655438421506,0,0
"1734",54,3,54,"bglmm",0,0.394969888120338,0.458937996311642,0.531561740462479,0.0364905728540465,0,NA,-0.0468624980103668,0.0481029204206561,0.136687483329077,0.048119023816936,0,NA,-0.0328371048724514,0.06272843407989,0.158509535093242,0.0475471289720641,1,NA,0.0665367981809049,0.205187374499429,0.330690184676666,0.0688019313809309,0,0
"1735",55,3,55,"bglmm",0,0.417487580460485,0.481863576948374,0.546899398816598,0.0331768473507649,0,NA,-0.0966279957844583,-0.00481634129276682,0.0802965654955933,0.0465397333338387,0,NA,-0.102008035006018,-0.0141271912320457,0.0759458235034966,0.0462220805409048,1,NA,0.144076225547031,0.270152455649662,0.398393258374348,0.0645700650827415,0,0
"1736",56,3,56,"bglmm",0,0.418865617475114,0.481237064581371,0.545726194024507,0.0317881242446075,0,NA,-0.0936920173470271,0.00356052655081358,0.0903495294542395,0.0451582067815678,0,NA,-0.0130748687933653,0.0783447585387178,0.169497051767766,0.0458293278368094,1,NA,0.0408080113206918,0.167024299360309,0.292417826897681,0.0637300340033268,0,0
"1737",57,3,57,"bglmm",0,0.399779387534658,0.461126152601962,0.524999372760806,0.0332362798153174,0,NA,-0.0646732977719119,0.0301052998131141,0.127448216175273,0.0512242522055257,0,NA,-0.0647775877898901,0.0405796151450932,0.129785572232355,0.0504108167671977,1,NA,0.0458887142037158,0.190842982503844,0.318654217950956,0.0733332814687379,0,0
"1738",58,3,58,"bglmm",0,0.407242874957706,0.466955406582673,0.530763503099181,0.032654413030088,0,NA,-0.0676194262303436,0.0220925922612171,0.108391732012209,0.0446623266940337,0,NA,-0.0461825259457414,0.0520928534792171,0.133370312410263,0.0458324703849461,1,NA,0.0356784729949465,0.165593056872334,0.300724155582217,0.0643078976219082,0,0
"1739",59,3,59,"bglmm",0,0.440439214782511,0.497107542149347,0.555208811326852,0.0300716083922575,0,NA,-0.125581743948908,-0.0381581617938065,0.0486824083133274,0.0434274193954055,0,NA,-0.0924697523169509,0.00117655697450674,0.0894794665377253,0.0454631705596834,1,NA,0.167338118742886,0.285427654191299,0.418423971153346,0.0632889932021216,0,0
"1740",60,3,60,"bglmm",0,0.431522285054424,0.497788650497541,0.568101816418813,0.035763391095862,0,NA,-0.0719220735488482,0.0299486612156023,0.131487929398086,0.0504452030403906,0,NA,-0.121107625384994,-0.0104619531628032,0.0868807100711935,0.0538194056156119,1,NA,0.0337265846199724,0.175767576630123,0.325347670835345,0.0726909749417844,0,0
"1741",61,3,1,"bskep",0,0.461011733193442,0.519633256196254,0.583460303028868,0.0313686899625715,0,NA,-0.119436189965669,-0.03987429005268,0.0430772220622722,0.0421591069461192,0,NA,-0.0628447325100628,0.015722299324162,0.0911948349138005,0.0390973879858483,1,NA,0.096830185094861,0.204699051475263,0.313567248946357,0.0546803296809715,0,0
"1742",62,3,2,"bskep",0,0.453635980462728,0.513101158007215,0.570482865069889,0.0292134868907449,0,NA,-0.0734047061572431,0.00089979461538179,0.078043052609013,0.0383077710689228,0,NA,-0.106599972309264,-0.0303870278800088,0.0449640976940924,0.0400076739253406,1,NA,0.0911732649327278,0.196261507907819,0.295966335943954,0.0527212243321084,0,0
"1743",63,3,3,"bskep",0,0.404872973764283,0.467809869131202,0.528961481426542,0.0318973496176658,0,NA,-0.0873094032937905,-0.00097918073008237,0.081827647056234,0.042235039052425,0,NA,-0.0164407606611341,0.0651071250962548,0.146906709596731,0.0410659460203288,1,NA,0.0357041234812703,0.145094146196815,0.250626210387113,0.0551853561472574,0,0
"1744",64,3,4,"bskep",0,0.437135047246222,0.496415002018404,0.553253074804356,0.0294766060736633,0,NA,-0.0796876329013498,-0.000924136113835512,0.0756879373939782,0.0395086090555572,0,NA,-0.114537065586156,-0.0382949275798716,0.0443192210330851,0.0402278026813158,1,NA,0.171634177038043,0.276680784563466,0.381052356228961,0.0528566453843473,0,0
"1745",65,3,5,"bskep",0,0.416622545123608,0.481832157810548,0.544817037582841,0.0330401699544284,0,NA,-0.0437420666342955,0.0398150920779159,0.123148617972295,0.0427888052629805,0,NA,-0.0397085772502241,0.0441727624976691,0.129805032751188,0.0434186045483111,1,NA,0.0530039252539621,0.161938676647639,0.272110969357231,0.0555844885069283,0,0
"1746",66,3,6,"bskep",0,0.400265572145918,0.463327492086571,0.523676369029419,0.031151894162418,0,NA,-0.0274805103362632,0.0535630695420885,0.136404494631904,0.0421918425052303,0,NA,-0.0369373112619873,0.0426573162642998,0.124065172131779,0.0413064067805707,1,NA,0.0700152586026461,0.184588275564622,0.289697340886553,0.0562719598817356,0,0
"1747",67,3,7,"bskep",0,0.46405791019483,0.525880821118899,0.586177952953649,0.0307753322455904,0,NA,-0.0544137296573885,0.0230628214415492,0.0993964308731101,0.0386372625210321,0,NA,-0.0747620035974285,0.0016681673325752,0.0789340924410308,0.0388693823545539,1,NA,0.0382171952730814,0.143309424742939,0.241530417200781,0.0521562369599411,0,0
"1748",68,3,8,"bskep",0,0.451609486870683,0.507189465007296,0.569324615054039,0.0298021661469937,0,NA,-0.0421096673274174,0.0368953148204881,0.102060592061603,0.0373713885480313,0,NA,-0.0693377303332459,0.0139129443172598,0.0905898765156604,0.0397107068570996,1,NA,0.056983289281234,0.146674257228423,0.254585284132125,0.0547503822701745,0,0
"1749",69,3,9,"bskep",0,0.4248899674896,0.49070362542489,0.552066547147265,0.0330262128096229,0,NA,-0.0865620450583183,-0.00134985139477722,0.0810454781268245,0.0432294359583837,0,NA,-0.0344325162048286,0.043489819334467,0.12570353458016,0.0420793792805093,1,NA,0.0321241368869561,0.142782153711753,0.253536369920667,0.0562775331460188,0,0
"1750",70,3,10,"bskep",0,0.450929454295906,0.516173298094477,0.577595126279126,0.0328040024810701,0,NA,-0.122026094450267,-0.0406196574008112,0.0436068791451528,0.042831900706673,0,NA,-0.0504682130184321,0.0353427921035932,0.118659905228717,0.0441779571956027,1,NA,0.0715512822673224,0.188620659903506,0.30070012640714,0.0578146092266382,0,0
"1751",71,3,11,"bskep",0,0.366184892642924,0.432833995103132,0.498074591945431,0.0336553823357677,0,NA,-0.0475430817902179,0.0427110966854294,0.13186030567614,0.0450160511022772,0,NA,-0.0544837182055939,0.0286817844547389,0.118145918347741,0.0442203758373718,1,NA,0.0243431878646462,0.142381179476672,0.259800526389066,0.0598554176765706,0,0
"1752",72,3,12,"bskep",0,0.43801468136987,0.499276163511964,0.566887705663319,0.0339848761418028,0,NA,-0.0580613554387751,0.0249327675540347,0.102802229480576,0.0409619467484228,0,NA,-0.0948497165545037,-0.0162519019265358,0.0636831817473791,0.0426524901038087,1,NA,0.0561598649619046,0.161939712341185,0.264119741130056,0.0534701269107668,0,0
"1753",73,3,13,"bskep",0,0.443681006889282,0.509936735630613,0.57455036860535,0.0324362556281457,0,NA,-0.0715662117310717,0.0168304210818377,0.10261454487116,0.044211739936817,0,NA,-0.0305314427435587,0.0553052910932086,0.140956632591306,0.0431083946792912,1,NA,0.0111702222539525,0.13154418130758,0.239393412821812,0.0586957033970291,0,0
"1754",74,3,14,"bskep",0,0.430999761136431,0.491089012106936,0.551708924749498,0.0302525134387085,0,NA,-0.0745690204489597,0.00119480999788224,0.0806808720344574,0.0394266949393183,0,NA,-0.0242951106081775,0.054647461020876,0.136517879484171,0.0416404875561727,1,NA,0.0962159805760223,0.202878676052663,0.302939460309217,0.0537637491706464,0,0
"1755",75,3,15,"bskep",0,0.433194657171897,0.500313774097837,0.562050606742425,0.0323572951946808,0,NA,-0.0234943202403351,0.0567952652089519,0.139861014406831,0.042217904770526,0,NA,-0.0861515975656093,-0.00413770258365161,0.0835616553478931,0.0434428225442115,1,NA,0.0406397205081029,0.150524611138001,0.257544700436391,0.056454606605664,0,0
"1756",76,3,16,"bskep",0,0.407463274375396,0.466751024217715,0.525360145591931,0.0297229207146741,0,NA,-0.0593590275505989,0.0204419029794982,0.0944906750956435,0.0400450641413309,0,NA,-0.0323606946223263,0.0454069340094174,0.12111336341275,0.0392358251378233,1,NA,0.0632294212743993,0.166562743968014,0.262584888490011,0.0514808679690621,0,0
"1757",77,3,17,"bskep",0,0.343603415240487,0.398838533119126,0.458543514412032,0.0297784939057135,0,NA,0.00748870559046135,0.0869207703902009,0.16095717489873,0.0395945890955283,0,NA,0.042129041501313,0.116071077522388,0.188746558845287,0.0374758906214912,1,NA,0.0082352260664913,0.106933521889412,0.211072991488046,0.0515841100699064,0,0
"1758",78,3,18,"bskep",0,0.473955613196632,0.53455045610941,0.589709014474984,0.0301524049574041,0,NA,-0.0652064655623861,0.0123894793528589,0.0916204095821599,0.0398192918682558,0,NA,-0.0742257354945264,0.00604231421403377,0.0852625912356891,0.0406686995155044,1,NA,0.0609956184802587,0.174116520846839,0.279904850602376,0.0535298732940335,0,0
"1759",79,3,19,"bskep",0,0.429386237795682,0.496099394315655,0.559521853765897,0.0332636184289225,0,NA,-0.0696987563086188,0.0116676667753153,0.0990446550540409,0.0433003366610039,0,NA,-0.0703476228703775,0.0179477312225992,0.110919346711151,0.0456034440167307,1,NA,0.0243412026483358,0.14117045082643,0.267334291469376,0.0605026286773406,0,0
"1760",80,3,20,"bskep",0,0.365150908312756,0.42738638254301,0.491972954647112,0.0319344455361297,0,NA,-0.0425081728642164,0.040554587689505,0.124093467357693,0.0417472678269557,0,NA,0.00842123761331661,0.0922192616129646,0.171141163385755,0.0411105510636413,1,NA,0.00980325427556749,0.115449394896632,0.224803929960916,0.0551108585734769,0,0
"1761",81,3,21,"bskep",0,0.439479715675409,0.49479033211094,0.548959372259795,0.0283193389823408,0,NA,-0.0216211837275227,0.054243012886373,0.128737547404075,0.0381187168010453,0,NA,-0.0741256207631932,-0.00127411964540738,0.0778606107022645,0.0376944052696302,1,NA,0.0919015667152304,0.191414468564479,0.292323231042495,0.0497814013072623,0,0
"1762",82,3,22,"bskep",0,0.418406897278938,0.480911114158843,0.541302393472116,0.0313481813865845,0,NA,-0.019365325453749,0.0580135745664524,0.142501462724995,0.0410855968369679,0,NA,-0.045784522394733,0.0296496994517189,0.108092218286425,0.0400460773918044,1,NA,0.0175953302691125,0.124607411687259,0.23179495077527,0.0546562626969067,0,0
"1763",83,3,23,"bskep",0,0.456309780676077,0.519970615326811,0.578358516113197,0.0310071926347124,0,NA,-0.0413226297420185,0.0374255649268762,0.120660902487385,0.0418827600253624,0,NA,-0.0731148005224075,0.00269084155846742,0.0861738434181104,0.0402087375631534,1,NA,0.0383386507786619,0.145744783597781,0.255883309555293,0.0543022156113006,0,0
"1764",84,3,24,"bskep",0,0.410547069255914,0.472405244492197,0.531807628305787,0.031667876295054,0,NA,-0.100147375549439,-0.0226551382099478,0.0545187216285248,0.0395071346349273,0,NA,-0.0167549904837122,0.0681736062545417,0.148274109644582,0.0416257029443813,1,NA,0.0639794716133147,0.172075116181228,0.278714543076366,0.0535136522617377,0,0
"1765",85,3,25,"bskep",0,0.500449018317221,0.553843317250934,0.604408905969707,0.0263296561314222,0,NA,-0.098341524806129,-0.0330508006106384,0.0367279782388873,0.0349220242212122,0,NA,-0.0741839674535532,-0.00272281142162547,0.0750819019451296,0.037304686769662,1,NA,0.0596989740323141,0.163819046420964,0.258486580493098,0.0485392890744753,0,0
"1766",86,3,26,"bskep",0,0.441142751673727,0.482919437144789,0.542903997321846,0.0303424373290785,0,NA,0.0014838417035573,0.0904546690936847,0.148689142886375,0.037438844113508,0,NA,-0.0438771611363209,0.0301875913663028,0.0878853531220917,0.0382051247623516,1,NA,0.0340148193684366,0.112467139513121,0.216031445912713,0.050869397742341,0,0
"1767",87,3,27,"bskep",0,0.423734932779048,0.483819514640782,0.544077980672623,0.0307060681617994,0,NA,-0.0602657857301771,0.0214845377865098,0.104001238723478,0.0406249066507601,0,NA,-0.0441514173356184,0.0399557873374991,0.117250140026811,0.0412219871125691,1,NA,0.0773951902145446,0.177445597706048,0.288578029610208,0.0524032487333586,0,0
"1768",88,3,28,"bskep",0,0.419967280645485,0.474849608384626,0.53272293681529,0.0288169543960296,0,NA,-0.0484438768966787,0.0287122567730019,0.104488200783177,0.03896866856752,0,NA,-0.0224177738267227,0.0554729606804956,0.129419558129791,0.0386751449132095,1,NA,0.0701188428718934,0.171620022688003,0.27135943855112,0.0507860449318037,0,0
"1769",89,3,29,"bskep",0,0.453607718736955,0.512686785217611,0.572058863237283,0.0298565268426624,0,NA,-0.0548244067257041,0.0259355622859943,0.105373441094716,0.0405228766028912,0,NA,-0.0727350755305967,0.00205756710381445,0.084956270388616,0.0396347247712538,1,NA,0.00691949188450387,0.111456698983717,0.213422121711181,0.0534428998493734,0,0
"1770",90,3,30,"bskep",0,0.472828601623971,0.537655390302529,0.601672441848594,0.0330496122418824,0,NA,-0.118378513987505,-0.0362997817904365,0.0450198692528702,0.0423875642045632,0,NA,-0.071231530359246,0.0121678310784765,0.0973177267453003,0.0437954403031191,1,NA,0.0759877183795037,0.196297549111382,0.306542806034669,0.0578342899502535,0,0
"1771",91,3,31,"bskep",0,0.442734788311228,0.503822134158484,0.559590625528952,0.0286115362437103,0,NA,-0.0949545469545452,-0.0190852033319706,0.0588369433350152,0.038509911949069,0,NA,-0.0518921632461414,0.0197009690555147,0.0964319895975069,0.0383261823385634,1,NA,0.0824162925040044,0.186535640720437,0.28399035198589,0.0504361270755317,0,0
"1772",92,3,32,"bskep",0,0.402938529310546,0.466953244735474,0.531754926206432,0.0324463824237085,0,NA,-0.014961223111156,0.0644740495767386,0.14660261853095,0.0423289716013666,0,NA,-0.0553157873674733,0.0300632965211139,0.111868731514574,0.0423707784525798,1,NA,0.033837398368068,0.141803280820592,0.255740007664423,0.0560082635327515,0,0
