"","repeat_id","expt","analysis_type","true_base","b_base_lower","b_base_med","b_base_upper","b_base_error","true_sex","b_sex_p_value","b_sex_lower","b_sex_med","b_sex_upper","b_sex_error","true_cond","b_cond_p_value","b_cond_lower","b_cond_med","b_cond_upper","b_cond_error","true_sex_cond","b_sex_cond_p_value","b_sex_cond_lower","b_sex_cond_med","b_sex_cond_upper","b_sex_cond_error"
"43",2,3,"bskep",0,0.43072253181075,0.48752349614326,0.544358940073472,0.0296082427845723,0,NA,-0.0308826781421488,0.0433639349375487,0.118042786742596,0.0383555798645883,0,NA,-0.0981400370121408,-0.0219151988162653,0.0540650014419283,0.03841346326533,0.5,NA,-0.0304290976855018,0.0726269746706816,0.17127940300906,0.0508231451855278
"44",2,4,"bskep",0,0.420834273789054,0.47976358697657,0.540262182827942,0.0305764045283259,0,NA,-0.0257245522426536,0.0535480294958098,0.132173520467494,0.0404235103459529,0,NA,-0.0170028740059413,0.0651080438355276,0.143182958712659,0.0408160502439475,0.5,NA,-0.0529108879211542,0.0530325213311327,0.159594728282961,0.0538941874886525
"45",2,5,"bskep",0,0.381848392030859,0.444234945657504,0.505239540736345,0.0317235325530429,0,NA,-0.0252341224039131,0.0562975356677216,0.139640274068517,0.0424341239538843,0,NA,-0.0653951340860827,0.0138138179221746,0.0954304729004344,0.0404340453819818,0.5,NA,-0.0261569769723984,0.0800839854384186,0.186205652719576,0.0544223504947766
"46",2,6,"bskep",0,0.386968467173568,0.453321314871436,0.52191294694381,0.0344274016969036,0,NA,-0.0805996052985434,0.00809534813895294,0.0932403787404215,0.0451059074332071,0,NA,-0.0188527380963419,0.0708222525617822,0.159264377397034,0.0458767588453959,0.5,NA,-0.0603723446075089,0.0514505882817625,0.163099392214155,0.0577168611113296
"47",2,7,"bskep",0,0.430070730069159,0.490903891180107,0.552526975535279,0.0309944232040699,0,NA,-0.0860561272661164,-0.00750860965328827,0.0719740597451143,0.0405583962933826,0,NA,-0.0249289249686676,0.0555274950042769,0.136984071180924,0.0412165584351245,0.5,NA,0.0162020401033038,0.124289381539661,0.227435042230375,0.0532390621240986
"48",2,8,"bskep",0,0.418485187797221,0.481869341766933,0.541780907928451,0.0311035434572648,0,NA,-0.0567520377862328,0.0217044088991448,0.101955701087648,0.0406281778291519,0,NA,-0.0887594013231187,-0.00707509676530528,0.0723254357576788,0.0412533463930283,0.5,NA,0.0371679753689302,0.143368517350822,0.248003738648571,0.0547845931133736
"49",2,9,"bskep",0,0.439528276987976,0.493311682057399,0.549961161641687,0.0286712405117902,0,NA,-0.0502140275536718,0.0256676603128357,0.10021513849677,0.0381608600690449,0,NA,-0.0582166758538541,0.0187230751784762,0.0947712461125446,0.0384421271099988,0.5,NA,-0.0372306632202899,0.0581986450791471,0.160677805421387,0.050385448032698
"50",2,10,"bskep",0,0.377316706806469,0.443504963725679,0.508210302567831,0.033324521941001,0,NA,-0.0325252685815811,0.0515404665303079,0.142314492864944,0.0438554993914232,0,NA,-0.0102062940551052,0.0771981834043834,0.164110179297671,0.0443466168693586,0.5,NA,-0.094859143341297,0.0164064832960588,0.12918290727223,0.0572749798507846
"51",2,1,"pp",0,0.376586233126028,0.442386068609856,0.507223275412543,0.0337026027606804,0,NA,-0.0360600607545754,0.0516456283330458,0.137972374582036,0.0439557659495096,0,NA,-0.00680114398477456,0.0786723902273981,0.164840443969112,0.0441912252675285,0.5,NA,-0.094815586641413,0.017255355803945,0.131864815147136,0.0583561031013613
"52",2,2,"pp",0,0.375345937793979,0.443352668465664,0.512277717146179,0.034551804285795,0,NA,-0.0337401165449743,0.0512469239740076,0.13564258397747,0.0431615868296261,0,NA,-0.0127729001374058,0.075916255284275,0.163417987212159,0.0443787951231233,0.5,NA,-0.0901664567694082,0.0185808766399377,0.127810068695025,0.0563807375249886
"53",2,3,"pp",0,0.377485981319994,0.442712919901079,0.511325041898294,0.0337131941519708,0,NA,-0.0366390218662825,0.0523341783700292,0.137885305005701,0.0444118916221503,0,NA,-0.00780572012815003,0.0778523445109466,0.162493753662075,0.0441222742600986,0.5,NA,-0.103235199637213,0.0159141084719512,0.129911768275082,0.0591307850876686
"54",2,4,"pp",0,0.380282634275062,0.443437499998675,0.51099187174994,0.0331432485503462,0,NA,-0.0351903774238653,0.0511037584191338,0.136638626213474,0.0440939435546035,0,NA,-0.0102678003473366,0.0767447672934546,0.162939790972961,0.0443202718499071,0.5,NA,-0.0962776717297748,0.0173302243726866,0.12807547035378,0.0568072890950821
